team,player,minute,x,y
France,Kylian Mbappé Lottin,92,76.4,7.0
France,Aurélien Djani Tchouaméni,93,92.0,32.2
France,Kylian Mbappé Lottin,95,108.7,17.0
Argentina,Nicolás Hernán Otamendi,95,6.5,60.9
Argentina,Nahuel Molina Lucero,95,18.7,69.5
France,Kingsley Coman,97,21.9,49.1
Argentina,Alexis Mac Allister,92,98.9,25.2
France,Dayotchanculle Upamecano,93,53.1,25.4
Argentina,Cristian Gabriel Romero,94,24.0,32.4
France,Randal Kolo Muani,94,80.0,23.1
France,Kingsley Coman,97,79.6,74.6
Argentina,Damián Emiliano Martínez,97,4.3,30.5
France,Randal Kolo Muani,98,98.2,8.9
France,Eduardo Camavinga,98,54.6,4.4
Argentina,Gonzalo Ariel Montiel,99,8.4,72.7
France,Youssouf Fofana,99,87.7,41.7
Argentina,Lionel Andrés Messi Cuccittini,99,6.0,56.8
France,Marcus Thuram,101,48.6,9.6
Argentina,Alexis Mac Allister,101,38.6,61.5
France,Youssouf Fofana,102,55.0,13.6
Argentina,Damián Emiliano Martínez,102,14.2,35.2
Argentina,Alexis Mac Allister,103,78.3,21.5
Argentina,Gonzalo Ariel Montiel,104,99.3,53.0
Argentina,Marcos Javier Acuña,105,67.2,3.8
Argentina,Nicolás Alejandro Tagliafico,105,102.5,5.1
Argentina,Enzo Fernandez,106,117.5,57.1
Argentina,Leandro Daniel Paredes,107,42.8,43.4
Argentina,Lionel Andrés Messi Cuccittini,107,116.8,44.0
Argentina,Enzo Fernandez,111,41.5,63.5
France,Raphaël Varane,111,26.6,60.9
France,Youssouf Fofana,114,86.0,47.8
France,Kylian Mbappé Lottin,115,103.8,25.6
Argentina,Lionel Andrés Messi Cuccittini,118,97.8,54.1
Argentina,Leandro Daniel Paredes,118,73.0,53.4
France,Eduardo Camavinga,118,38.1,6.1
France,Ibrahima Konaté,118,20.4,35.9
Argentina,Lautaro Javier Martínez,118,87.7,33.5
Argentina,Marcos Javier Acuña,121,55.7,5.7
France,Ibrahima Konaté,122,61.7,43.4
Argentina,Nicolás Hernán Otamendi,122,22.7,39.7
France,Aurélien Djani Tchouaméni,123,57.6,54.3
France,Aurélien Djani Tchouaméni,123,61.0,55.8
Argentina,Rodrigo Javier De Paul,1,49.3,72.4
France,Raphaël Varane,7,12.0,39.7
Argentina,Cristian Gabriel Romero,11,33.4,29.2
France,Adrien Rabiot,12,20.8,42.7
Argentina,Julián Álvarez,12,101.7,50.6
Argentina,Alexis Mac Allister,17,14.8,5.3
France,Ousmane Dembélé,24,94.2,65.6
Argentina,Alexis Mac Allister,29,116.2,47.0
Argentina,Alexis Mac Allister,39,40.1,19.6
France,Theo Bernard François Hernández,39,67.4,10.6
Argentina,Ángel Fabián Di María Hernández,42,114.9,11.7
Argentina,Cristian Gabriel Romero,46,7.5,69.9
France,Antoine Griezmann,49,83.7,60.3
Argentina,Enzo Fernandez,50,86.7,7.2
France,Jules Koundé,50,30.8,74.4
Argentina,Alexis Mac Allister,45,48.2,21.3
Argentina,Ángel Fabián Di María Hernández,46,54.4,9.2
Argentina,Julián Álvarez,46,79.4,6.6
France,Aurélien Djani Tchouaméni,50,59.3,66.7
France,Theo Bernard François Hernández,51,6.3,7.0
France,Marcus Thuram,53,11.2,5.5
Argentina,Lionel Andrés Messi Cuccittini,53,43.2,62.0
France,Kylian Mbappé Lottin,53,82.0,16.0
Argentina,Alexis Mac Allister,56,5.0,10.0
Argentina,Nahuel Molina Lucero,63,17.4,62.6
France,Dayotchanculle Upamecano,64,15.7,54.1
France,Jules Koundé,64,14.2,64.5
Argentina,Marcos Javier Acuña,64,112.3,8.9
Argentina,Cristian Gabriel Romero,69,22.1,64.8
Argentina,Cristian Gabriel Romero,70,19.1,67.8
France,Adrien Rabiot,77,54.6,4.4
France,Marcus Thuram,78,45.2,4.6
France,Kingsley Coman,83,21.0,61.1
France,Dayotchanculle Upamecano,83,18.3,42.0
Argentina,Nahuel Molina Lucero,83,72.8,65.0
France,Adrien Rabiot,83,42.2,23.0
Argentina,Marcos Javier Acuña,85,75.1,14.5
France,Kingsley Coman,92,98.5,66.2
Argentina,Nicolás Hernán Otamendi,92,19.4,46.6
France,Youssouf Fofana,99,110.4,5.1
Argentina,Alexis Mac Allister,99,16.8,39.7
France,Eduardo Camavinga,101,51.8,9.2
France,Dayotchanculle Upamecano,104,9.5,35.9
France,Raphaël Varane,104,7.4,39.1
Argentina,Marcos Javier Acuña,105,71.1,2.5
France,Kingsley Coman,112,3.3,73.5
Argentina,Enzo Fernandez,114,38.3,20.1
Argentina,Nicolás Alejandro Tagliafico,114,4.3,15.8
Argentina,Gonzalo Ariel Montiel,115,15.6,51.0
France,Jules Koundé,118,11.2,67.3
France,Ousmane Dembélé,2,58.2,77.4
France,Antoine Griezmann,3,74.1,63.5
Argentina,Lionel Andrés Messi Cuccittini,12,97.8,33.7
Argentina,Lionel Andrés Messi Cuccittini,16,106.8,44.9
Argentina,Alexis Mac Allister,32,94.2,11.1
Argentina,Ángel Fabián Di María Hernández,33,73.9,3.4
Argentina,Lionel Andrés Messi Cuccittini,34,95.2,31.4
France,Marcus Thuram,43,85.0,5.9
Argentina,Julián Álvarez,43,52.3,65.6
Argentina,Rodrigo Javier De Paul,44,32.4,27.5
France,Kylian Mbappé Lottin,48,40.3,12.1
Argentina,Julián Álvarez,50,93.7,5.1
France,Theo Bernard François Hernández,46,28.5,8.3
France,Marcus Thuram,47,47.8,4.0
France,Marcus Thuram,49,49.3,6.4
Argentina,Nicolás Hernán Otamendi,50,33.4,9.8
France,Theo Bernard François Hernández,60,67.7,12.1
France,Adrien Rabiot,61,68.1,9.3
France,Randal Kolo Muani,62,91.4,53.6
Argentina,Rodrigo Javier De Paul,68,64.9,44.7
France,Jules Koundé,68,58.0,69.0
France,Aurélien Djani Tchouaméni,69,110.0,6.4
France,Kylian Mbappé Lottin,74,75.1,4.6
Argentina,Julián Álvarez,75,56.1,33.3
France,Marcus Thuram,83,65.9,4.0
France,Jules Koundé,85,42.2,66.2
France,Kingsley Coman,90,77.9,72.0
France,Randal Kolo Muani,95,111.1,22.8
France,Randal Kolo Muani,94,87.1,53.0
Argentina,Rodrigo Javier De Paul,94,37.7,51.3
Argentina,Enzo Fernandez,105,98.5,69.7
France,Marcus Thuram,111,91.8,13.8
Argentina,Lautaro Javier Martínez,111,82.6,18.3
Argentina,Marcos Javier Acuña,113,115.5,5.5
Argentina,Enzo Fernandez,123,56.1,22.2
France,Adrien Rabiot,2,15.2,30.8
Argentina,Cristian Gabriel Romero,4,44.1,38.0
France,Antoine Griezmann,8,3.5,25.6
France,Adrien Rabiot,8,11.4,38.6
France,Theo Bernard François Hernández,12,13.3,31.6
France,Jules Koundé,13,15.2,44.9
Argentina,Cristian Gabriel Romero,23,22.9,70.3
Argentina,Cristian Gabriel Romero,26,13.7,46.6
France,Olivier Giroud,29,3.7,36.5
France,Jules Koundé,32,10.5,50.9
Argentina,Enzo Fernandez,43,47.7,51.3
Argentina,Lionel Andrés Messi Cuccittini,44,29.8,45.9
Argentina,Enzo Fernandez,46,33.2,59.8
France,Raphaël Varane,47,19.3,27.1
France,Antoine Griezmann,52,2.2,30.3
Argentina,Cristian Gabriel Romero,61,6.9,44.0
Argentina,Nahuel Molina Lucero,65,13.3,64.6
Argentina,Nicolás Hernán Otamendi,66,12.2,43.8
Argentina,Cristian Gabriel Romero,68,8.4,50.4
Argentina,Nicolás Alejandro Tagliafico,72,14.8,33.3
Argentina,Nicolás Hernán Otamendi,77,37.9,24.8
Argentina,Alexis Mac Allister,86,20.8,32.7
Argentina,Enzo Fernandez,86,12.2,48.3
Argentina,Cristian Gabriel Romero,89,22.7,61.1
Argentina,Nicolás Hernán Otamendi,89,10.7,43.6
Argentina,Nahuel Molina Lucero,92,13.9,49.4
Argentina,Nicolás Hernán Otamendi,95,5.8,58.8
France,Marcus Thuram,97,6.7,44.2
Argentina,Nicolás Alejandro Tagliafico,98,4.7,24.6
France,Raphaël Varane,90,43.5,56.9
France,Raphaël Varane,92,9.2,42.9
France,Dayotchanculle Upamecano,97,10.5,37.6
France,Marcus Thuram,97,15.4,28.2
France,Eduardo Camavinga,97,16.7,29.3
Argentina,Cristian Gabriel Romero,97,12.5,34.8
Argentina,Cristian Gabriel Romero,99,12.0,42.7
Argentina,Enzo Fernandez,100,4.6,51.7
Argentina,Cristian Gabriel Romero,111,19.1,73.5
Argentina,Marcos Javier Acuña,114,15.9,27.1
Argentina,Gonzalo Ariel Montiel,115,12.0,42.9
France,Aurélien Djani Tchouaméni,118,21.2,26.7
France,Jules Koundé,118,21.9,47.2
France,Ibrahima Konaté,119,7.8,40.1
France,Jules Koundé,119,12.3,51.9
Argentina,Paulo Bruno Exequiel Dybala,123,10.1,51.7
Argentina,Alexis Mac Allister,3,52.3,19.4
France,Jules Koundé,4,11.2,75.2
France,Antoine Griezmann,4,57.4,44.9
Argentina,Enzo Fernandez,7,89.0,24.1
France,Antoine Griezmann,8,9.5,7.2
Argentina,Cristian Gabriel Romero,8,108.7,41.5
Argentina,Alexis Mac Allister,11,45.8,21.8
France,Ousmane Dembélé,11,88.2,63.5
Argentina,Alexis Mac Allister,12,46.7,13.0
France,Dayotchanculle Upamecano,13,60.6,27.5
Argentina,Nicolás Hernán Otamendi,14,43.5,15.3
Argentina,Enzo Fernandez,14,40.3,21.1
France,Antoine Griezmann,16,65.1,61.6
France,Olivier Giroud,20,43.2,27.3
France,Olivier Giroud,26,106.4,33.5
Argentina,Julián Álvarez,28,88.6,63.9
France,Theo Bernard François Hernández,28,8.2,14.3
Argentina,Enzo Fernandez,30,83.9,74.6
Argentina,Julián Álvarez,30,88.2,60.0
Argentina,Nahuel Molina Lucero,30,77.7,66.2
France,Theo Bernard François Hernández,31,52.9,8.3
France,Dayotchanculle Upamecano,32,23.4,45.9
Argentina,Nicolás Alejandro Tagliafico,33,64.0,10.2
Argentina,Nicolás Alejandro Tagliafico,37,44.3,10.6
Argentina,Cristian Gabriel Romero,38,25.3,58.5
France,Dayotchanculle Upamecano,38,51.6,5.9
France,Olivier Giroud,39,87.5,19.2
France,Jules Koundé,42,10.7,63.9
Argentina,Nicolás Alejandro Tagliafico,42,107.9,8.9
Argentina,Rodrigo Javier De Paul,43,39.8,73.3
Argentina,Lionel Andrés Messi Cuccittini,44,29.5,44.9
France,Randal Kolo Muani,48,65.7,76.3
Argentina,Nahuel Molina Lucero,49,31.9,73.3
France,Randal Kolo Muani,49,88.6,56.4
Argentina,Ángel Fabián Di María Hernández,45,50.7,7.2
France,Theo Bernard François Hernández,48,19.7,14.9
France,Randal Kolo Muani,48,39.0,72.4
Argentina,Alexis Mac Allister,48,80.5,8.5
France,Antoine Griezmann,48,44.6,68.8
Argentina,Enzo Fernandez,49,65.1,57.5
Argentina,Rodrigo Javier De Paul,49,65.1,64.6
Argentina,Nicolás Hernán Otamendi,50,33.6,12.4
Argentina,Enzo Fernandez,50,2.4,18.1
France,Theo Bernard François Hernández,51,9.9,12.8
Argentina,Nicolás Alejandro Tagliafico,56,5.6,18.6
Argentina,Enzo Fernandez,57,58.0,69.7
Argentina,Marcos Javier Acuña,64,71.5,13.6
France,Antoine Griezmann,64,34.9,60.3
France,Marcus Thuram,65,80.1,60.3
France,Randal Kolo Muani,66,104.7,74.4
France,Randal Kolo Muani,66,106.4,75.0
Argentina,Alexis Mac Allister,67,6.7,45.5
Argentina,Julián Álvarez,68,74.7,30.1
Argentina,Enzo Fernandez,68,42.2,22.4
Argentina,Nicolás Alejandro Tagliafico,71,70.4,4.7
Argentina,Nicolás Alejandro Tagliafico,72,26.6,7.0
Argentina,Julián Álvarez,74,92.0,63.3
France,Eduardo Camavinga,77,49.7,4.4
France,Jules Koundé,80,68.9,75.2
France,Kingsley Coman,80,69.2,68.0
Argentina,Nahuel Molina Lucero,80,27.0,56.0
France,Randal Kolo Muani,83,40.3,25.6
Argentina,Nahuel Molina Lucero,85,41.3,66.7
Argentina,Nicolás Hernán Otamendi,86,22.1,47.2
Argentina,Nicolás Hernán Otamendi,86,23.4,49.4
France,Marcus Thuram,89,97.4,19.0
France,Randal Kolo Muani,89,109.4,36.5
France,Eduardo Camavinga,92,66.2,3.6
France,Eduardo Camavinga,94,46.9,2.7
Argentina,Enzo Fernandez,95,12.7,56.9
France,Raphaël Varane,98,17.2,32.4
Argentina,Lionel Andrés Messi Cuccittini,98,105.1,36.5
France,Kingsley Coman,90,77.9,74.8
France,Eduardo Camavinga,92,21.0,19.6
Argentina,Cristian Gabriel Romero,93,39.6,48.9
Argentina,Enzo Fernandez,94,38.3,51.3
France,Jules Koundé,97,73.8,74.2
France,Marcus Thuram,98,78.1,4.9
Argentina,Enzo Fernandez,98,19.7,48.7
Argentina,Gonzalo Ariel Montiel,98,4.8,57.3
France,Youssouf Fofana,99,101.2,5.9
France,Dayotchanculle Upamecano,99,108.1,37.4
France,Aurélien Djani Tchouaméni,104,68.3,31.6
Argentina,Nicolás Alejandro Tagliafico,105,65.3,3.6
France,Jules Koundé,105,9.9,72.2
Argentina,Lautaro Javier Martínez,110,74.7,71.8
Argentina,Lionel Andrés Messi Cuccittini,111,55.9,45.1
France,Kingsley Coman,113,4.1,73.1
Argentina,Marcos Javier Acuña,113,116.4,6.6
France,Ibrahima Konaté,114,104.2,53.0
France,Dayotchanculle Upamecano,115,108.1,37.2
Argentina,Leandro Daniel Paredes,118,79.6,74.2
France,Aurélien Djani Tchouaméni,118,24.0,35.0
Argentina,Nicolás Hernán Otamendi,119,112.3,40.0
France,Eduardo Camavinga,119,21.5,6.1
France,Kingsley Coman,121,62.7,68.2
France,Randal Kolo Muani,122,85.0,53.2
Argentina,Enzo Fernandez,123,9.0,54.9
France,Aurélien Djani Tchouaméni,3,41.1,20.3
Argentina,Nicolás Alejandro Tagliafico,5,53.3,20.0
France,Antoine Griezmann,7,26.4,59.8
France,Antoine Griezmann,11,80.7,49.6
France,Aurélien Djani Tchouaméni,11,13.7,41.0
France,Adrien Rabiot,13,64.0,24.6
Argentina,Rodrigo Javier De Paul,16,74.7,72.0
France,Aurélien Djani Tchouaméni,24,69.8,77.2
Argentina,Julián Álvarez,24,47.1,3.4
France,Adrien Rabiot,25,74.7,69.3
Argentina,Enzo Fernandez,30,68.7,64.1
Argentina,Nicolás Hernán Otamendi,33,59.1,16.8
France,Raphaël Varane,50,38.1,75.7
France,Aurélien Djani Tchouaméni,46,29.2,11.3
Argentina,Nicolás Alejandro Tagliafico,48,76.2,28.6
Argentina,Ángel Fabián Di María Hernández,48,83.2,13.4
Argentina,Cristian Gabriel Romero,48,63.4,32.3
Argentina,Ángel Fabián Di María Hernández,49,42.6,44.7
Argentina,Nahuel Molina Lucero,49,54.8,73.1
Argentina,Rodrigo Javier De Paul,54,20.1,64.8
France,Jules Koundé,68,53.3,75.0
Argentina,Julián Álvarez,68,50.3,66.5
Argentina,Cristian Gabriel Romero,73,22.7,59.0
France,Raphaël Varane,75,48.2,73.9
France,Aurélien Djani Tchouaméni,82,24.9,70.9
France,Adrien Rabiot,95,11.8,49.8
France,Ibrahima Konaté,121,25.5,74.8
France,Dayotchanculle Upamecano,121,32.4,59.6
Argentina,Ángel Fabián Di María Hernández,4,108.9,4.9
France,Theo Bernard François Hernández,5,54.2,15.1
Argentina,Alexis Mac Allister,7,73.4,30.1
Argentina,Ángel Fabián Di María Hernández,7,110.2,18.1
France,Ousmane Dembélé,12,73.4,67.1
Argentina,Ángel Fabián Di María Hernández,13,86.5,17.5
France,Antoine Griezmann,14,79.8,59.0
Argentina,Ángel Fabián Di María Hernández,20,115.1,11.7
Argentina,Ángel Fabián Di María Hernández,24,29.2,46.8
Argentina,Ángel Fabián Di María Hernández,25,46.3,5.5
Argentina,Lionel Andrés Messi Cuccittini,28,111.9,65.8
Argentina,Rodrigo Javier De Paul,30,36.9,53.4
Argentina,Rodrigo Javier De Paul,31,67.2,71.8
France,Kylian Mbappé Lottin,35,113.0,10.4
Argentina,Ángel Fabián Di María Hernández,42,109.4,16.2
France,Aurélien Djani Tchouaméni,43,75.1,13.6
France,Marcus Thuram,43,80.3,6.8
France,Aurélien Djani Tchouaméni,44,84.3,59.0
France,Marcus Thuram,46,99.9,7.7
Argentina,Ángel Fabián Di María Hernández,48,54.4,3.8
France,Jules Koundé,46,51.0,54.5
France,Randal Kolo Muani,48,39.6,71.6
France,Theo Bernard François Hernández,48,31.7,5.9
France,Kylian Mbappé Lottin,49,56.7,3.1
France,Kylian Mbappé Lottin,49,79.4,11.9
France,Kylian Mbappé Lottin,50,117.7,62.0
Argentina,Rodrigo Javier De Paul,51,110.2,67.3
France,Kylian Mbappé Lottin,57,62.1,10.4
France,Jules Koundé,63,111.7,66.0
France,Marcus Thuram,68,77.9,57.7
Argentina,Alexis Mac Allister,71,69.3,12.6
France,Eduardo Camavinga,71,58.0,5.7
France,Kingsley Coman,74,48.2,23.2
Argentina,Lionel Andrés Messi Cuccittini,77,70.4,75.7
Argentina,Rodrigo Javier De Paul,83,79.8,54.5
France,Kingsley Coman,93,115.1,8.9
France,Kingsley Coman,93,114.9,15.3
France,Kylian Mbappé Lottin,95,113.9,21.5
France,Kingsley Coman,98,90.8,75.2
Argentina,Lionel Andrés Messi Cuccittini,92,99.1,60.5
France,Randal Kolo Muani,94,81.8,28.8
France,Randal Kolo Muani,98,98.9,11.9
France,Kylian Mbappé Lottin,98,90.7,23.3
France,Kylian Mbappé Lottin,98,115.3,22.8
France,Randal Kolo Muani,101,87.1,15.4
Argentina,Marcos Javier Acuña,105,110.2,7.9
France,Marcus Thuram,111,88.8,12.1
Argentina,Marcos Javier Acuña,113,116.0,7.0
Argentina,Enzo Fernandez,118,57.6,57.5
France,Eduardo Camavinga,118,40.5,5.9
Argentina,Gonzalo Ariel Montiel,119,98.6,74.0
France,Kylian Mbappé Lottin,123,113.9,14.1
France,Kylian Mbappé Lottin,123,114.5,19.0
France,Kylian Mbappé Lottin,123,111.1,25.2
Argentina,Alexis Mac Allister,4,92.4,30.0
Argentina,Rodrigo Javier De Paul,7,99.2,47.9
Argentina,Ángel Fabián Di María Hernández,16,103.1,34.6
Argentina,Lionel Andrés Messi Cuccittini,22,108.0,40.0
Argentina,Alexis Mac Allister,31,94.3,23.5
Argentina,Ángel Fabián Di María Hernández,35,111.8,32.1
Argentina,Rodrigo Javier De Paul,48,103.3,52.3
Argentina,Julián Álvarez,58,110.5,24.9
Argentina,Lionel Andrés Messi Cuccittini,59,109.7,46.0
France,Randal Kolo Muani,67,113.4,34.6
France,Kylian Mbappé Lottin,70,102.5,27.9
Argentina,Enzo Fernandez,71,98.9,32.2
France,Kylian Mbappé Lottin,79,108.0,40.0
France,Kylian Mbappé Lottin,80,104.8,30.1
Argentina,Enzo Fernandez,83,92.2,35.9
France,Kylian Mbappé Lottin,92,95.9,32.2
France,Adrien Rabiot,93,108.9,28.5
Argentina,Lionel Andrés Messi Cuccittini,96,96.2,40.9
Argentina,Alexis Mac Allister,92,98.2,23.8
France,Youssouf Fofana,99,89.8,39.9
Argentina,Lautaro Javier Martínez,104,108.8,45.3
Argentina,Gonzalo Ariel Montiel,104,96.3,49.4
Argentina,Lautaro Javier Martínez,105,105.1,33.5
Argentina,Lionel Andrés Messi Cuccittini,106,103.6,55.8
Argentina,Lautaro Javier Martínez,107,114.4,52.0
Argentina,Lionel Andrés Messi Cuccittini,107,116.6,43.0
France,Kylian Mbappé Lottin,115,101.4,26.6
France,Kylian Mbappé Lottin,117,108.0,40.0
France,Randal Kolo Muani,122,103.7,45.1
Argentina,Lautaro Javier Martínez,122,110.8,41.6
France,Kylian Mbappé Lottin,120,108.1,40.1
Argentina,Lionel Andrés Messi Cuccittini,121,108.1,40.1
France,Kingsley Coman,121,108.1,40.1
Argentina,Paulo Bruno Exequiel Dybala,122,108.1,40.1
France,Aurélien Djani Tchouaméni,123,108.1,40.1
Argentina,Leandro Daniel Paredes,124,108.1,40.1
France,Randal Kolo Muani,125,108.1,40.1
Argentina,Gonzalo Ariel Montiel,125,108.1,40.1
France,Hugo Lloris,4,2.7,41.6
France,Hugo Lloris,7,2.7,39.0
Argentina,Damián Emiliano Martínez,13,3.5,51.1
France,Hugo Lloris,16,2.3,40.6
France,Hugo Lloris,22,1.0,40.0
France,Hugo Lloris,31,2.2,41.1
France,Hugo Lloris,35,5.5,45.0
France,Hugo Lloris,45,8.2,38.2
France,Hugo Lloris,48,2.3,38.5
Argentina,Damián Emiliano Martínez,51,7.5,43.2
France,Hugo Lloris,58,1.2,43.8
France,Hugo Lloris,59,2.1,37.4
France,Hugo Lloris,62,8.2,36.5
Argentina,Damián Emiliano Martínez,67,1.8,41.8
Argentina,Damián Emiliano Martínez,70,3.0,42.8
France,Hugo Lloris,71,1.9,40.5
Argentina,Damián Emiliano Martínez,79,1.0,40.0
Argentina,Damián Emiliano Martínez,80,2.4,42.2
France,Hugo Lloris,83,2.0,40.1
Argentina,Damián Emiliano Martínez,92,3.4,41.1
Argentina,Damián Emiliano Martínez,93,7.1,42.1
Argentina,Damián Emiliano Martínez,93,1.8,43.7
France,Hugo Lloris,96,2.5,40.2
France,Hugo Lloris,92,2.6,41.0
Argentina,Damián Emiliano Martínez,99,2.3,40.8
France,Hugo Lloris,104,3.4,37.9
France,Hugo Lloris,104,2.5,38.5
France,Hugo Lloris,105,11.1,45.0
France,Hugo Lloris,106,10.1,19.8
France,Hugo Lloris,106,1.6,37.7
France,Hugo Lloris,107,1.4,36.2
France,Hugo Lloris,107,1.8,36.4
Argentina,Damián Emiliano Martínez,115,2.5,42.3
Argentina,Damián Emiliano Martínez,117,1.0,40.0
Argentina,Damián Emiliano Martínez,122,10.4,36.6
France,Hugo Lloris,123,2.0,37.7
Argentina,Damián Emiliano Martínez,120,1.0,40.0
France,Hugo Lloris,121,1.0,40.0
Argentina,Damián Emiliano Martínez,121,1.0,40.0
France,Hugo Lloris,122,1.0,40.0
Argentina,Damián Emiliano Martínez,123,1.0,40.0
France,Hugo Lloris,124,1.0,40.0
Argentina,Damián Emiliano Martínez,125,1.0,40.0
France,Hugo Lloris,125,1.0,40.0
Argentina,Alexis Mac Allister,4,62.7,35.2
France,Antoine Griezmann,7,31.1,56.0
Argentina,Lionel Andrés Messi Cuccittini,8,110.6,72.9
Argentina,Enzo Fernandez,20,76.9,52.8
Argentina,Lionel Andrés Messi Cuccittini,32,96.7,34.2
France,Jules Koundé,33,56.1,69.9
France,Ousmane Dembélé,37,75.8,69.5
France,Adrien Rabiot,38,94.8,21.6
Argentina,Lionel Andrés Messi Cuccittini,38,68.5,74.2
France,Randal Kolo Muani,42,12.2,71.2
France,Randal Kolo Muani,44,90.6,35.2
France,Marcus Thuram,49,88.2,6.8
Argentina,Alexis Mac Allister,49,31.5,23.7
Argentina,Ángel Fabián Di María Hernández,48,81.1,7.7
Argentina,Enzo Fernandez,48,75.5,11.3
France,Randal Kolo Muani,56,114.5,61.5
Argentina,Alexis Mac Allister,64,85.2,19.8
Argentina,Marcos Javier Acuña,66,15.4,5.7
Argentina,Nicolás Alejandro Tagliafico,66,13.7,5.1
France,Kingsley Coman,71,49.7,75.4
France,Kingsley Coman,72,93.5,73.1
Argentina,Lionel Andrés Messi Cuccittini,80,50.9,12.1
Argentina,Rodrigo Javier De Paul,92,53.9,76.5
Argentina,Lionel Andrés Messi Cuccittini,94,73.2,77.4
France,Randal Kolo Muani,95,107.4,23.2
Argentina,Marcos Javier Acuña,97,46.3,5.9
Argentina,Enzo Fernandez,98,42.0,75.2
France,Randal Kolo Muani,98,100.4,31.4
Argentina,Julián Álvarez,99,18.9,74.2
France,Kingsley Coman,105,54.8,76.5
France,Youssouf Fofana,111,64.2,35.0
France,Kingsley Coman,113,3.7,73.5
Argentina,Lionel Andrés Messi Cuccittini,118,96.1,45.1
Argentina,Marcos Javier Acuña,121,57.4,11.9
Argentina,Enzo Fernandez,5,65.9,65.0
France,Jules Koundé,7,46.7,50.0
France,Jules Koundé,7,9.9,62.0
France,Adrien Rabiot,13,33.6,62.6
France,Ousmane Dembélé,20,5.0,68.4
